date,description,category,amount,currency,balance
2026-07-29,Lidl Schweiz,Groceries,-18.46,CHF,1585.12
2026-07-30,Migrol Tankstelle,Transportation,-57.63,CHF,1527.49
2026-07-30,Bar Zürich,Entertainment,-27.97,CHF,1499.52
2026-08-01,Kebab Haus,Food,-9.97,CHF,1489.55
2026-08-02,McDonald's Zürich,Food,-11.25,CHF,1478.30
2026-08-03,Wolt Auszahlung,Income,81.28,CHF,1559.58
2026-08-05,Coop Pronto,Food,-13.54,CHF,1546.04
2026-08-05,Spotify Schweiz,Subscriptions,-9.98,CHF,1536.06
2026-08-06,Netflix,Subscriptions,-14.77,CHF,1521.29
2026-08-06,TWINT Transfer,Misc,-45.30,CHF,1475.99
2026-08-07,Lidl Schweiz,Groceries,-18.88,CHF,1457.11
2026-08-08,Wolt Auszahlung,Income,70.45,CHF,1527.56
2026-08-11,Uber Eats Auszahlung,Income,128.68,CHF,1656.24
2026-08-11,WG-Zimmer Miete,Housing,-453.96,CHF,1202.28
2026-08-11,Steam Store,Entertainment,-53.15,CHF,1149.13
2026-08-12,Migros Take Away,Food,-8.80,CHF,1140.33
2026-08-12,Auto Versicherung,Transportation,-84.39,CHF,1055.94
2026-08-12,SBB Ticket,Transportation,-46.17,CHF,1009.77
2026-08-12,Bar Zürich,Entertainment,-51.55,CHF,958.22
2026-08-16,Dominos Pizza,Food,-10.04,CHF,948.18
2026-08-17,Hostel Barcelona,Travel,-153.03,CHF,795.15
2026-08-18,Uber Auszahlung,Income,137.52,CHF,932.67
2026-08-19,Bancomat Bezug,Misc,-11.41,CHF,921.26
2026-08-20,Dominos Pizza,Food,-11.65,CHF,909.61
2026-08-20,Auto Versicherung,Transportation,-83.68,CHF,825.93
2026-08-22,Uber Eats Auszahlung,Income,75.42,CHF,901.35
2026-08-22,Salt Mobile Rechnung,Phone/Utilities,-51.89,CHF,849.46
2026-08-23,Coop Pronto,Food,-9.12,CHF,840.34
2026-08-23,SBB Ticket,Transportation,-57.30,CHF,783.04
2026-08-24,McDonald's Zürich,Food,-15.09,CHF,767.95
2026-08-24,Bar Zürich,Entertainment,-47.95,CHF,720.00
2026-08-25,Denner,Groceries,-21.76,CHF,698.24
2026-08-26,Netflix,Subscriptions,-6.40,CHF,691.84
2026-08-27,Migros,Groceries,-22.13,CHF,669.71
2026-08-28,Coop Pronto,Food,-16.22,CHF,653.49
2026-08-29,Bancomat Bezug,Misc,-32.16,CHF,621.33
2026-08-30,Uber Auszahlung,Income,147.62,CHF,768.95
2026-08-30,Uber Eats Auszahlung,Income,146.11,CHF,915.06
2026-08-30,Migros Take Away,Food,-11.17,CHF,903.89
2026-08-30,Pathé Kino,Entertainment,-49.17,CHF,854.72
2026-09-01,Auto Versicherung,Transportation,-29.64,CHF,825.08
2026-09-03,Dominos Pizza,Food,-16.39,CHF,808.69
2026-09-05,Wolt Auszahlung,Income,152.79,CHF,961.48
2026-09-06,Auto Versicherung,Transportation,-69.81,CHF,891.67
2026-09-08,Migrol Tankstelle,Transportation,-56.58,CHF,835.09
2026-09-09,Kebab Haus,Food,-12.27,CHF,822.82
2026-09-09,Denner,Groceries,-39.98,CHF,782.84
2026-09-09,Netflix,Subscriptions,-16.27,CHF,766.57
2026-09-10,Uber Auszahlung,Income,97.63,CHF,864.20
2026-09-10,Dominos Pizza,Food,-15.84,CHF,848.36
2026-09-11,Wolt Auszahlung,Income,66.26,CHF,914.62
2026-09-11,Coop Pronto,Food,-16.59,CHF,898.03
2026-09-11,TWINT Transfer,Misc,-73.37,CHF,824.66
2026-09-12,Wolt Auszahlung,Income,114.22,CHF,938.88
2026-09-13,Wolt Auszahlung,Income,198.59,CHF,1137.47
2026-09-13,Kebab Haus,Food,-14.73,CHF,1122.74
2026-09-13,Ryanair Flug,Travel,-150.69,CHF,972.05
2026-09-15,Salt Mobile Rechnung,Phone/Utilities,-44.88,CHF,927.17
2026-09-16,Dominos Pizza,Food,-17.48,CHF,909.69
2026-09-16,Bar Zürich,Entertainment,-35.40,CHF,874.29
2026-09-18,Kebab Haus,Food,-16.84,CHF,857.45
2026-09-19,Netflix,Subscriptions,-14.43,CHF,843.02
2026-09-19,Bar Zürich,Entertainment,-37.93,CHF,805.09
2026-09-20,Uber Eats Auszahlung,Income,140.94,CHF,946.03
2026-09-20,McDonald's Zürich,Food,-16.48,CHF,929.55
2026-09-20,Migrol Tankstelle,Transportation,-23.26,CHF,906.29
2026-09-21,Migros,Groceries,-26.58,CHF,879.71
2026-09-21,Steam Store,Entertainment,-23.62,CHF,856.09
2026-09-22,Uber Eats Auszahlung,Income,212.69,CHF,1068.78
2026-09-22,Wolt Auszahlung,Income,80.00,CHF,1148.78
2026-09-22,WG-Zimmer Miete,Housing,-479.55,CHF,669.23
2026-09-22,McDonald's Zürich,Food,-12.01,CHF,657.22
2026-09-22,Dominos Pizza,Food,-12.42,CHF,644.80
2026-09-22,Migros,Groceries,-32.32,CHF,612.48
2026-09-22,Netflix,Subscriptions,-10.05,CHF,602.43
2026-09-22,Steam Store,Entertainment,-27.72,CHF,574.71
2026-09-22,TWINT Transfer,Misc,-71.95,CHF,502.76
2026-09-22,Bancomat Bezug,Misc,-24.81,CHF,477.95
